gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,tenure_bucket,service_count,revenue_to_date,contract_payment_risk,senior_high_charges,family_status,churn_actual,churn_proba,churn_pred,risk_category
Female,0,No,Yes,48,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),45.55,2108.35,36-48m,3,2186.3999999999996,0,0,Family,No,0.17663057795052137,0,Low
Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),81.7,2548.65,24-36m,3,2532.7000000000003,0,0,Single,No,0.14185244780398532,0,Low
Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.2,7049.75,48m+,7,6879.6,0,0,Single,No,0.17607510481442573,0,Low
Female,1,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,48m+,4,3977.2000000000003,0,0,Family,No,0.08546227707515738,0,Low
Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,48m+,2,1746.0,0,0,Family,No,0.0011015114500909817,0,Low
Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.25,5935.1,48m+,6,5737.25,0,0,Family,No,0.17059481892866277,0,Low
Female,1,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.2,340.35,0-12m,2,337.40000000000003,1,0,Single,No,0.4640596997947151,1,Medium
Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,24-36m,2,2269.4,1,0,Family,Yes,0.4833893501532862,1,Medium
Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.65,1194.3,12-24m,2,1162.4,1,0,Single,Yes,0.480910661669562,1,Medium
Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,0-12m,1,497.34999999999997,1,0,Family,No,0.5744156436124425,1,Medium
Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,0-12m,4,320.0,1,0,Single,No,0.3569210396302359,1,Medium
Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1663.5,48m+,2,1696.8999999999999,0,0,Family,No,0.0011015114500909817,0,Low
Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,0-12m,2,241.5,1,0,Family,Yes,0.30767363658722535,0,Medium
Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,0-12m,7,1225.4,1,1,Single,No,0.6874313013620257,1,High
Male,0,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.9,3334.95,48m+,6,3322.7999999999997,0,0,Single,No,0.008885840297275292,0,Low
Female,0,No,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),67.4,3306.85,48m+,5,3302.6000000000004,0,0,Single,No,0.0294728115180567,0,Low
Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,279.2,12-24m,1,357.2,0,0,Single,No,0.01145733629571658,0,Low
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.95,171.15,0-12m,2,161.9,1,0,Single,Yes,0.7511109736560095,1,High
Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,48m+,5,4973.8,0,0,Couple,No,0.21053381986480185,0,Low
Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,1968.1,12-24m,4,1937.75,1,0,Couple,No,0.4596205474052278,1,Medium
Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,572.85,0-12m,1,557.6,1,0,Single,No,0.5495122135111419,1,Medium
Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9,6767.1,48m+,6,6753.5,0,1,Family,No,0.1904328330196557,0,Low
Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,0-12m,2,110.6,1,0,Family,No,0.5474465675803409,1,Medium
Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.65,1416.75,48m+,2,1466.3,0,0,Couple,No,0.012397826527846226,0,Low
Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.85,244.45,0-12m,4,269.54999999999995,0,0,Single,No,0.6697782582001917,1,High
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.65,4520.15,48m+,5,4588.85,0,0,Family,No,0.21254382679776307,0,Low
Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,12-24m,1,1035.0,0,0,Family,Yes,0.3274056999090351,0,Medium
Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,865.0,36-48m,1,830.25,0,0,Family,No,0.0015962629332028028,0,Low
Female,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,36-48m,6,4804.7,1,1,Single,No,0.48814990740494046,1,Medium
Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.95,1444.05,48m+,2,1453.2,0,0,Single,No,0.06579652110218351,0,Low
Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,36-48m,5,4579.200000000001,1,0,Single,No,0.45185291090191193,1,Medium
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.7,129.2,0-12m,1,141.4,0,0,Single,No,0.595488979855406,1,Medium
Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.75,1679.25,48m+,2,1710.0,0,0,Family,No,0.0011015114500909817,0,Low
Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,36-48m,6,3546.0,0,0,Couple,No,0.1270779570832655,0,Low
Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.8,2278.75,36-48m,5,2323.6,0,0,Family,No,0.032469062662711205,0,Low
Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,48m+,4,5441.2,0,0,Single,No,0.11914250121527165,0,Low
Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1093.0,48m+,1,1236.0,0,0,Single,No,0.043601626430527826,0,Low
Female,1,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.15,115.1,0-12m,2,100.3,0,0,Couple,Yes,0.48394195273570584,1,Medium
Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55,4707.85,48m+,6,4759.65,0,0,Family,No,0.017593551550775265,0,Low
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,360.1,0-12m,3,338.4,1,1,Single,Yes,0.8231630303711441,1,Very High
Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102.0,6529.25,48m+,6,6324.0,0,0,Single,Yes,0.16845176074470655,0,Low
Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,48m+,5,5707.099999999999,0,0,Single,No,0.10851105270000913,0,Low
Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.65,6743.55,48m+,6,6737.85,0,0,Single,No,0.10032107148713333,0,Low
Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.65,443.9,0-12m,6,422.6,0,0,Single,Yes,0.5359688422111529,1,Medium
Female,0,Yes,No,49,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),56.3,2780.6,48m+,4,2758.7,0,0,Couple,No,0.15335089716498232,0,Low
Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,48m+,7,4138.650000000001,0,0,Single,No,0.08913518918725742,0,Low
Male,0,No,No,26,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.65,1156.55,24-36m,3,1160.8999999999999,0,0,Single,No,0.22723044234203463,0,Low
Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.75,405.7,0-12m,1,393.75,1,0,Single,No,0.49889146344145563,1,Medium
Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,94.7,5468.95,48m+,5,5397.900000000001,0,0,Single,No,0.134037414510225,0,Low
Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,805.2,36-48m,1,721.5,0,0,Couple,No,0.05344866256933784,0,Low
Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.0,3021.3,24-36m,4,2910.0,0,0,Single,No,0.28192530792177645,0,Low
Female,1,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.9,7475.85,48m+,7,7553.0,0,1,Family,No,0.16526833468137445,0,Low
Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,2001.5,12-24m,4,1966.8000000000002,1,0,Family,Yes,0.5246797417712614,1,Medium
Male,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),48.95,1880.85,36-48m,4,1909.0500000000002,0,0,Single,Yes,0.08667337101338018,0,Low
Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,24-36m,3,2659.7999999999997,0,1,Couple,Yes,0.3525696088534625,1,Medium
Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),116.6,7049.5,48m+,8,6996.0,0,0,Single,No,0.22834658547375544,0,Low
Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,0-12m,1,19.45,1,0,Family,No,0.3526567964438934,1,Medium
Female,0,Yes,Yes,12,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.35,740.55,0-12m,3,700.2,0,0,Family,No,0.2056623781685149,0,Low
Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1028.75,48m+,1,1017.4499999999999,0,0,Family,No,0.013659676622734323,0,Low
Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,1790.65,12-24m,2,1763.3000000000002,1,0,Family,No,0.515944451378992,1,Medium
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,18.8,0-12m,1,18.8,0,0,Family,No,0.22257711608514455,0,Low
Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,3835.55,36-48m,5,3900.0,0,0,Family,No,0.2633743726269124,0,Low
Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5,362.2,0-12m,5,374.0,1,0,Single,Yes,0.7677150791238921,1,High
Female,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.45,3201.55,36-48m,3,3137.55,0,0,Single,Yes,0.17613018035213507,0,Low
Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,48m+,4,5858.1,0,1,Couple,No,0.16077013936005696,0,Low
Male,1,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7,0-12m,4,515.2,0,0,Couple,No,0.17418076120506293,0,Low
Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1629.2,48m+,2,1703.4,0,0,Couple,No,0.0015868243491969842,0,Low
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,0-12m,1,141.5,1,1,Single,Yes,0.6067222748464948,1,High
Male,1,Yes,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.1,971.3,12-24m,2,938.4000000000001,0,0,Couple,Yes,0.3411187544049896,1,Medium
Female,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,36-48m,2,2110.5,1,0,Couple,Yes,0.23816754010355085,0,Low
Female,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,4693.2,48m+,6,4725.9,0,0,Couple,No,0.07199128185209303,0,Low
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,0-12m,2,80.0,1,0,Family,Yes,0.8035712827077286,1,Very High
Female,0,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.05,1620.25,36-48m,2,1612.3,0,0,Family,No,0.1457988585506911,0,Low
Male,0,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,0-12m,1,118.6,1,0,Single,Yes,0.5464304798065602,1,Medium
Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.45,250.8,0-12m,1,224.95,1,0,Family,No,0.0857526630156271,0,Low
Male,0,Yes,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),66.4,3958.2,48m+,5,3917.6000000000004,0,0,Couple,No,0.06899484286127197,0,Low
Female,0,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.6,3297.0,48m+,3,3211.8,0,0,Family,No,0.08497611005698906,0,Low
Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,0-12m,2,162.60000000000002,1,0,Single,No,0.5103641266445138,1,Medium
Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.25,1841.2,48m+,2,1818.0,0,0,Couple,No,0.004889582555863329,0,Low
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,185.6,0-12m,1,170.54999999999998,0,0,Single,Yes,0.05931189161965171,0,Low
Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,12-24m,1,499.20000000000005,0,0,Family,No,0.0034383365521671785,0,Low
Female,1,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.1,3861.45,36-48m,3,3874.4999999999995,1,1,Couple,No,0.3857189746320225,1,Medium
Female,0,Yes,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,48m+,2,1991.85,0,0,Couple,No,0.1220675750944788,0,Low
Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4,1417.9,48m+,2,1488.3999999999999,0,0,Couple,No,0.005149079660678302,0,Low
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144.0,0-12m,1,140.6,1,0,Single,No,0.6180075488549887,1,High
Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.4,425.9,0-12m,3,427.0,0,0,Single,Yes,0.6125654187199979,1,High
Female,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,0-12m,3,85.2,1,0,Single,Yes,0.7035969315306977,1,High
Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.75,2028.8,24-36m,7,2043.75,0,0,Single,No,0.09496131306360897,0,Low
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,48m+,6,6369.0,1,0,Couple,No,0.4091515788423792,1,Medium
Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.05,5686.4,48m+,7,5612.55,0,0,Family,No,0.17726425411511215,0,Low
Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.7,113.55,0-12m,3,113.4,0,0,Family,Yes,0.37912103940397957,1,Medium
Male,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,6383.35,48m+,6,6432.5,0,1,Couple,Yes,0.25479996583014836,0,Low
Male,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,48m+,7,4232.8,0,0,Couple,No,0.11162827911450364,0,Low
Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),76.9,5023.0,48m+,6,5229.200000000001,0,0,Single,No,0.12356721530735242,0,Low
Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,12-24m,3,1851.3000000000002,0,0,Single,No,0.31706856218299645,0,Medium
Male,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,0-12m,0,25.05,1,0,Couple,Yes,0.7552353516352426,1,High
Male,1,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,0-12m,2,123.44999999999999,1,0,Single,Yes,0.678370051406583,1,High
Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.4,1581.2,12-24m,4,1542.4,1,1,Single,Yes,0.6881432635756108,1,High
Female,1,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,2276.95,24-36m,2,2380.8,1,1,Single,Yes,0.4170771546939573,1,Medium
Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.9,1195.25,48m+,2,1245.0,0,0,Single,No,0.03000897954404699,0,Low
Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.75,48.75,0-12m,2,48.75,0,0,Family,No,0.576346269035583,1,Medium
Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,497.55,0-12m,3,503.40000000000003,1,0,Single,Yes,0.5871302458468901,1,Medium
Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,50.75,0-12m,2,50.75,1,0,Single,Yes,0.5442282362016801,1,Medium
Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,558.8,24-36m,1,585.8,0,0,Family,No,0.007209540847945276,0,Low
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,19.3,0-12m,1,19.3,0,0,Single,Yes,0.3485914545180367,1,Medium
Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.3,5817.7,48m+,4,5527.4,1,0,Single,No,0.2817495928322895,0,Low
Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,24-36m,5,2661.75,1,1,Family,No,0.2314376559203327,0,Low
Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,876.15,36-48m,1,840.65,0,0,Single,No,0.0034852645520903657,0,Low
Female,0,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,36-48m,2,2052.0499999999997,0,0,Single,No,0.07764030867501946,0,Low
Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890.5,36-48m,1,907.1,0,0,Family,No,0.00203033872396862,0,Low
Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,3320.6,24-36m,5,3300.0,1,0,Single,No,0.5121224350724973,1,Medium
Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1430.95,48m+,1,1373.5,0,0,Single,No,0.001018484595139907,0,Low
Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.4,1496.45,48m+,1,1396.8,0,0,Couple,No,0.004118567475273672,0,Low
Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.9,2614.1,48m+,3,2745.0,0,0,Family,No,0.07118873527795515,0,Low
Male,1,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,2398.4,48m+,2,2440.2,0,0,Couple,No,0.08660708601715973,0,Low
